state,year,category,cost
Colorado,2011,housing,18549.51
Colorado,2011,miscellaneous,777.704374741074
Colorado,2011,personal_care,622.1634997928592
Colorado,2011,personal_insurance,6221.634997928592
Colorado,2011,reading,105.04565068325836
Colorado,2011,tobacco,262.6141267081459
Colorado,2011,transportation,9900.188299712445
Colorado,2012,alcohol,410.9962439737981
Colorado,2012,apparel,1715.4680061845309
Colorado,2012,cash_contributions,2030.0
Colorado,2012,education,1109.2032490502866
Colorado,2012,entertainment,2521.143963176031
Colorado,2012,food,6678.6889645742185
Colorado,2012,healthcare,4290.776548358433
Colorado,2012,housing,18356.64
Colorado,2012,miscellaneous,802.1821701014645
Colorado,2012,personal_care,641.7457360811716
Colorado,2012,personal_insurance,6417.457360811716
Colorado,2012,reading,106.95656781927826
Colorado,2012,tobacco,267.3914195481957
Colorado,2012,transportation,10108.956270607468
Colorado,2013,alcohol,415.4546346155493
Colorado,2013,apparel,1726.150128591265
Colorado,2013,cash_contributions,2030.0
Colorado,2013,education,1146.9763339144367
Colorado,2013,entertainment,2548.717996291212
Colorado,2013,food,6751.137812502676
Colorado,2013,healthcare,4380.220578757697
Colorado,2013,housing,19177.65
Colorado,2013,miscellaneous,810.9557260926582
Colorado,2013,personal_care,648.7645808741265
Colorado,2013,personal_insurance,6487.645808741266
Colorado,2013,reading,108.19057931348712
Colorado,2013,tobacco,270.4764482837178
Colorado,2013,transportation,10081.594932242717
Colorado,2014,alcohol,421.9849650151494
Colorado,2014,apparel,1713.68921324314
Colorado,2014,cash_contributions,2030.0
Colorado,2014,education,1172.670923036074
Colorado,2014,entertainment,2563.537120513066
Colorado,2014,food,6857.255681496177
Colorado,2014,healthcare,4439.400752293035
Colorado,2014,housing,20056.12
Colorado,2014,miscellaneous,815.67090198143
Colorado,2014,personal_care,652.5367215851442
Colorado,2014,personal_insurance,6525.36721585144
Colorado,2014,reading,109.04760124054756
Colorado,2014,tobacco,272.6190031013689
Colorado,2014,transportation,9927.729942026775
Colorado,2015,alcohol,428.2387777969183
Colorado,2015,apparel,1685.921804229181
Colorado,2015,cash_contributions,2030.0
Colorado,2015,education,1213.7516607694024
Colorado,2015,entertainment,2561.406305887678
Colorado,2015,food,6958.880139199923
Colorado,2015,healthcare,4546.935267736788
Colorado,2015,housing,21021.99
Colorado,2015,miscellaneous,814.9929155097157
Colorado,2015,personal_care,651.9943324077725
Colorado,2015,personal_insurance,6519.943324077725
Colorado,2015,reading,108.77461537704605
Colorado,2015,tobacco,271.9365384426152
Colorado,2015,transportation,9118.795138631827
Colorado,2016,alcohol,429.42502860227495
Colorado,2016,apparel,1687.3352552123754
Colorado,2016,cash_contributions,2030.0
Colorado,2016,education,1232.3914854315135
Colorado,2016,entertainment,2559.245868138495
Colorado,2016,food,6978.156714786967
Colorado,2016,healthcare,4656.112665043045
Colorado,2016,housing,22094.25
Colorado,2016,miscellaneous,814.305503498612
Colorado,2016,personal_care,651.4444027988897
Colorado,2016,personal_insurance,6514.444027988896
Colorado,2016,reading,110.14656553077438
Colorado,2016,tobacco,275.3664138269359
Colorado,2016,transportation,8930.656893368812
Colorado,2017,alcohol,431.9402501555183
Colorado,2017,apparel,1677.1074020458343
Colorado,2017,cash_contributions,2030.0
Colorado,2017,education,1264.1073445779175
Colorado,2017,entertainment,2620.856296982045
Colorado,2017,food,7019.029065027174
Colorado,2017,healthcare,4785.885276146898
Colorado,2017,housing,23299.06
Colorado,2017,miscellaneous,833.9088217670145
Colorado,2017,personal_care,667.1270574136115
Colorado,2017,personal_insurance,6671.270574136116
Colorado,2017,reading,112.1879422134584
Colorado,2017,tobacco,280.469855533646
Colorado,2017,transportation,9211.960696366908
Colorado,2018,alcohol,429.20928607879495
Colorado,2018,apparel,1644.0144006981532
Colorado,2018,cash_contributions,2030.0
Colorado,2018,education,1247.032052838735
Colorado,2018,entertainment,2590.90348691928
Colorado,2018,food,6974.650898780418
Colorado,2018,healthcare,4709.750841718476
Colorado,2018,housing,23871.69
Colorado,2018,miscellaneous,824.378382201589
Colorado,2018,personal_care,659.5027057612713
Colorado,2018,personal_insurance,6595.027057612712
Colorado,2018,reading,112.62602143160716
Colorado,2018,tobacco,281.5650535790179
Colorado,2018,transportation,9433.818836147942
Colorado,2019,alcohol,454.99902404246654
Colorado,2019,apparel,1689.0841113119736
Colorado,2019,cash_contributions,2030.0
Colorado,2019,education,1289.4856094435593
Colorado,2019,entertainment,2655.8248499454394
Colorado,2019,food,7393.73414069008
Colorado,2019,healthcare,4875.788007550189
Colorado,2019,housing,25197.34
Colorado,2019,miscellaneous,845.0351795280943
Colorado,2019,personal_care,676.0281436224755
Colorado,2019,personal_insurance,6760.2814362247545
Colorado,2019,reading,119.32091840413516
Colorado,2019,tobacco,298.3022960103379
Colorado,2019,transportation,9789.53954189784
Colorado,2021,alcohol,490.1247080449995
Colorado,2021,apparel,1650.5522489113905
Colorado,2021,cash_contributions,2030.0
Colorado,2021,education,1344.3207535606666
Colorado,2021,entertainment,2841.5733160729674
Colorado,2021,food,7964.526505731242
Colorado,2021,healthcare,5187.187507851221
Colorado,2021,housing,26429.43
Colorado,2021,miscellaneous,904.136964205035
Colorado,2021,personal_care,723.309571364028
Colorado,2021,personal_insurance,7233.09571364028
Colorado,2021,reading,126.69813423566576
Colorado,2021,tobacco,316.7453355891644
Colorado,2021,transportation,10767.906892141416
Colorado,2022,alcohol,535.6776665677528
Colorado,2022,apparel,1722.98362140395
Colorado,2022,cash_contributions,2030.0
Colorado,2022,education,1371.0789944383132
Colorado,2022,entertainment,3046.4424667245557
Colorado,2022,food,8704.762081725981
Colorado,2022,healthcare,5358.290277534214
Colorado,2022,housing,28316.35
Colorado,2022,miscellaneous,969.3226030487222
Colorado,2022,personal_care,775.4580824389777
Colorado,2022,personal_insurance,7754.580824389777
Colorado,2022,reading,136.0058624619508
Colorado,2022,tobacco,340.014656154877
Colorado,2022,transportation,12352.526038837072
Colorado,2023,alcohol,549.4608
Colorado,2023,apparel,1717.0649999999998
Colorado,2023,cash_contributions,2030.0
Colorado,2023,education,1414.7427
Colorado,2023,entertainment,3175.953
Colorado,2023,food,8928.738
Colorado,2023,healthcare,5389.496
Colorado,2023,housing,30279.95
Colorado,2023,miscellaneous,1010.5305
Colorado,2023,personal_care,808.4244
Colorado,2023,personal_insurance,8084.244
Colorado,2023,reading,137.3652
Colorado,2023,tobacco,343.41299999999995
Colorado,2023,transportation,12019.455
Connecticut,2008,alcohol,406.014753604894
Connecticut,2008,apparel,1742.4117453239546
Connecticut,2008,cash_contributions,2030.0
Connecticut,2008,education,959.7559605928184
Connecticut,2008,entertainment,2440.9031910273625
Connecticut,2008,food,6597.739746079527
Connecticut,2008,healthcare,3887.77721114316
Connecticut,2008,housing,20869.41
Connecticut,2008,miscellaneous,776.6510153268881
Connecticut,2008,personal_care,621.3208122615106
Connecticut,2008,personal_insurance,6213.208122615105
Connecticut,2008,reading,108.15533960256532
Connecticut,2008,tobacco,270.3883490064133
Connecticut,2008,transportation,9799.886857787576
Connecticut,2009,alcohol,410.269436430266
Connecticut,2009,apparel,1746.4192132527112
Connecticut,2009,cash_contributions,2030.0
Connecticut,2009,education,1007.623041422822
Connecticut,2009,entertainment,2426.089014761312
Connecticut,2009,food,6666.878341991824
Connecticut,2009,healthcare,3999.442136791231
Connecticut,2009,housing,21739.39
Connecticut,2009,miscellaneous,771.9374137876903
Connecticut,2009,personal_care,617.5499310301522
Connecticut,2009,personal_insurance,6175.499310301522
Connecticut,2009,reading,107.01919535024408
Connecticut,2009,tobacco,267.54798837561026
Connecticut,2009,transportation,8935.288164101905
Connecticut,2010,alcohol,394.6121092525053
Connecticut,2010,apparel,1659.1753991038431
Connecticut,2010,cash_contributions,2030.0
Connecticut,2010,education,1031.8202148265975
Connecticut,2010,entertainment,2417.49476842183
Connecticut,2010,food,6412.446775353212
Connecticut,2010,healthcare,4054.8830171223904
Connecticut,2010,housing,20291.99
Connecticut,2010,miscellaneous,769.2028808614915
Connecticut,2010,personal_care,615.3623046891931
Connecticut,2010,personal_insurance,6153.623046891932
Connecticut,2010,reading,103.82487936441086
Connecticut,2010,tobacco,259.5621984110271
Connecticut,2010,transportation,9199.932011719337
Connecticut,2011,alcohol,409.97821252992577
Connecticut,2011,apparel,1697.769849585486
Connecticut,2011,cash_contributions,2030.0
Connecticut,2011,education,1092.7587064392476
Connecticut,2011,entertainment,2533.5889696465147
Connecticut,2011,food,6662.145953611293
Connecticut,2011,healthcare,4245.60909351758
Connecticut,2011,housing,20687.94
Connecticut,2011,miscellaneous,806.1419448875274
Connecticut,2011,personal_care,644.913555910022
Connecticut,2011,personal_insurance,6449.135559100219
Connecticut,2011,reading,107.24170179841104
Connecticut,2011,tobacco,268.1042544960276
Connecticut,2011,transportation,10107.158501852096
Connecticut,2012,alcohol,423.9916279036164
Connecticut,2012,apparel,1769.709780133952
Connecticut,2012,cash_contributions,2030.0
Connecticut,2012,education,1122.8228362593954
Connecticut,2012,entertainment,2552.1003637298472
Connecticut,2012,food,6889.863953433765
Connecticut,2012,healthcare,4343.461757714972
Connecticut,2012,housing,21180.52
Connecticut,2012,miscellaneous,812.0319339140424
Connecticut,2012,personal_care,649.6255471312338
Connecticut,2012,personal_insurance,6496.255471312339
Connecticut,2012,reading,110.33845191921124
Connecticut,2012,tobacco,275.8461297980282
Connecticut,2012,transportation,10428.593663387785
Connecticut,2013,alcohol,428.6192059009771
Connecticut,2013,apparel,1780.8468981632743
Connecticut,2013,cash_contributions,2030.0
Connecticut,2013,education,1176.2459555731823
Connecticut,2013,entertainment,2613.758581053481
Connecticut,2013,food,6965.062095890878
Connecticut,2013,healthcare,4491.999170286729
Connecticut,2013,housing,21212.12
Connecticut,2013,miscellaneous,831.6504576079259
Connecticut,2013,personal_care,665.3203660863406
Connecticut,2013,personal_insurance,6653.203660863407
Connecticut,2013,reading,111.61882989757828
Connecticut,2013,tobacco,279.04707474394564
Connecticut,2013,transportation,10401.05189360056
Connecticut,2014,alcohol,435.3604696262037
Connecticut,2014,apparel,1768.0073996098622
Connecticut,2014,cash_contributions,2030.0
Connecticut,2014,education,1210.0106322110012
Connecticut,2014,entertainment,2645.1642237853657
Connecticut,2014,food,7074.607631425811
Connecticut,2014,healthcare,4580.758340125437
Connecticut,2014,housing,21515.66
Connecticut,2014,miscellaneous,841.6431621135254
Connecticut,2014,personal_care,673.3145296908205
Connecticut,2014,personal_insurance,6733.145296908203
Connecticut,2014,reading,112.50404356465972
Connecticut,2014,tobacco,281.2601089116493
Connecticut,2014,transportation,10242.405602597088
Connecticut,2015,alcohol,442.5104027810104
Connecticut,2015,apparel,1742.107383373237
Connecticut,2015,cash_contributions,2030.0
Connecticut,2015,education,1258.0369149191897
Connecticut,2015,entertainment,2654.8624327902758
Connecticut,2015,food,7190.794045191418
Connecticut,2015,healthcare,4712.83591318407
Connecticut,2015,housing,22741.88
Connecticut,2015,miscellaneous,844.7289558878148
Connecticut,2015,personal_care,675.7831647102519
Connecticut,2015,personal_insurance,6757.831647102518
Connecticut,2015,reading,112.39967363645066
Connecticut,2015,tobacco,280.9991840911266
Connecticut,2015,transportation,9422.691075367922
Connecticut,2016,alcohol,445.50401550694033
Connecticut,2016,apparel,1750.5142496008648
Connecticut,2016,cash_contributions,2030.0
Connecticut,2016,education,1303.3992845849984
Connecticut,2016,entertainment,2706.704219431416
Connecticut,2016,food,7239.440251987779
Connecticut,2016,healthcare,4924.388060372971
Connecticut,2016,housing,22195.31
Connecticut,2016,miscellaneous,861.2240698190867
Connecticut,2016,personal_care,688.9792558552695
Connecticut,2016,personal_insurance,6889.792558552694
Connecticut,2016,reading,114.2707899396956
Connecticut,2016,tobacco,285.67697484923895
Connecticut,2016,transportation,9265.048010966042
Connecticut,2017,alcohol,452.68021598822935
Connecticut,2017,apparel,1757.6350912428795
Connecticut,2017,cash_contributions,2030.0
Connecticut,2017,education,1336.2341277838675
Connecticut,2017,entertainment,2770.3957603489725
Connecticut,2017,food,7356.053509808728
Connecticut,2017,healthcare,5058.955843485824
Connecticut,2017,housing,22015.08
Connecticut,2017,miscellaneous,881.4895601110367
Connecticut,2017,personal_care,705.1916480888293
Connecticut,2017,personal_insurance,7051.916480888293
Connecticut,2017,reading,117.57473839073418
Connecticut,2017,tobacco,293.93684597683546
Connecticut,2017,transportation,9654.280554324432
Connecticut,2018,alcohol,445.947485360732
Connecticut,2018,apparel,1708.127274193179
Connecticut,2018,cash_contributions,2030.0
Connecticut,2018,education,1311.9929554894195
Connecticut,2018,entertainment,2725.869888791588
Connecticut,2018,food,7246.646637111896
Connecticut,2018,healthcare,4955.093104767282
Connecticut,2018,housing,22763.46
Connecticut,2018,miscellaneous,867.3222373427781
Connecticut,2018,personal_care,693.8577898742225
Connecticut,2018,personal_insurance,6938.5778987422245
Connecticut,2018,reading,117.01818360562842
Connecticut,2018,tobacco,292.54545901407107
Connecticut,2018,transportation,9801.716607213752
Connecticut,2019,alcohol,442.2245441486949
Connecticut,2019,apparel,1641.6616557050577
Connecticut,2019,cash_contributions,2030.0
Connecticut,2019,education,1375.0919350754498
Connecticut,2019,entertainment,2832.139657385442
Connecticut,2019,food,7186.148842416292
Connecticut,2019,healthcare,5199.481651612277
Connecticut,2019,housing,22544.68
Connecticut,2019,miscellaneous,901.1353455317316
Connecticut,2019,personal_care,720.9082764253853
Connecticut,2019,personal_insurance,7209.082764253853
Connecticut,2019,reading,115.9708833655595
Connecticut,2019,tobacco,289.9272084138988
Connecticut,2019,transportation,9514.689994010494
Connecticut,2021,alcohol,467.1273859441518
Connecticut,2021,apparel,1573.106078397153
Connecticut,2021,cash_contributions,2030.0
Connecticut,2021,education,1398.9243694583222
Connecticut,2021,entertainment,2956.992331575709
Connecticut,2021,food,7590.820021592466
Connecticut,2021,healthcare,5397.880672795389
Connecticut,2021,housing,24584.83
Connecticut,2021,miscellaneous,940.8611964104527
Connecticut,2021,personal_care,752.6889571283623
Connecticut,2021,personal_insurance,7526.889571283622
Connecticut,2021,reading,120.7532843744616
Connecticut,2021,tobacco,301.88321093615394
Connecticut,2021,transportation,10262.661963481793
Connecticut,2022,alcohol,535.2275484181611
Connecticut,2022,apparel,1721.5358362005604
Connecticut,2022,cash_contributions,2030.0
Connecticut,2022,education,1494.6696556137165
Connecticut,2022,entertainment,3321.052347134516
Connecticut,2022,food,8697.447661795117
Connecticut,2022,healthcare,5841.292818493923
Connecticut,2022,housing,25977.16
Connecticut,2022,miscellaneous,1056.698474088255
Connecticut,2022,personal_care,845.358779270604
Connecticut,2022,personal_insurance,8453.58779270604
Connecticut,2022,reading,135.89157973006607
Connecticut,2022,tobacco,339.7289493251652
Connecticut,2022,transportation,12342.146483163213
Connecticut,2023,alcohol,545.2832
Connecticut,2023,apparel,1704.01
Connecticut,2023,cash_contributions,2030.0
Connecticut,2023,education,1508.7932999999998
Connecticut,2023,entertainment,3387.0869999999995
Connecticut,2023,food,8860.852
Connecticut,2023,healthcare,5747.784
Connecticut,2023,housing,27008.12
Connecticut,2023,miscellaneous,1077.7095
Connecticut,2023,personal_care,862.1675999999999
Connecticut,2023,personal_insurance,8621.676
Connecticut,2023,reading,136.3208
Connecticut,2023,tobacco,340.802
Connecticut,2023,transportation,11928.07
Delaware,2008,alcohol,384.2394988896705
Delaware,2008,apparel,1648.9632702713748
Delaware,2008,cash_contributions,2030.0
Delaware,2008,education,923.6954476327392
Delaware,2008,entertainment,2349.1921470032407
Delaware,2008,food,6243.891856957145
Delaware,2008,healthcare,3741.703369182612
Delaware,2008,housing,15172.18
Delaware,2008,miscellaneous,747.4702285919403
Delaware,2008,personal_care,597.9761828735523
Delaware,2008,personal_insurance,5979.761828735523
Delaware,2008,reading,102.3547866725376
Delaware,2008,tobacco,255.88696668134395
Delaware,2008,transportation,9274.302428615929
Delaware,2009,alcohol,385.2502420129297
Delaware,2009,apparel,1639.9184653278342
Delaware,2009,cash_contributions,2030.0
Delaware,2009,education,971.7588687273322
Delaware,2009,entertainment,2339.7375997746444
Delaware,2009,food,6260.316432710108
Delaware,2009,healthcare,3857.090604935669
Delaware,2009,housing,17031.61
Delaware,2009,miscellaneous,744.4619635646596
Delaware,2009,personal_care,595.5695708517277
Delaware,2009,personal_insurance,5955.695708517277
Delaware,2009,reading,100.49291330946684
Delaware,2009,tobacco,251.2322832736671
Delaware,2009,transportation,8390.393292824825
Delaware,2010,alcohol,386.6299920840701
Delaware,2010,apparel,1625.6140051980174
Delaware,2010,cash_contributions,2030.0
Delaware,2010,education,1022.9292104158328
Delaware,2010,entertainment,2396.6636620525373
Delaware,2010,food,6282.73737136614
Delaware,2010,healthcare,4019.9428383273575
Delaware,2010,housing,16065.15
Delaware,2010,miscellaneous,762.574801562171
Delaware,2010,personal_care,610.0598412497368
Delaware,2010,personal_insurance,6100.598412497368
Delaware,2010,reading,101.7247351147698
Delaware,2010,tobacco,254.3118377869245
Delaware,2010,transportation,9013.838038581294
Delaware,2011,alcohol,404.9607479931239
Delaware,2011,apparel,1676.991916145121
Delaware,2011,cash_contributions,2030.0
Delaware,2011,education,1039.1756224184014
Delaware,2011,entertainment,2409.3552208464494
Delaware,2011,food,6580.612154888263
Delaware,2011,healthcare,4037.426969287332
Delaware,2011,housing,15989.45
Delaware,2011,miscellaneous,766.6130248147794
Delaware,2011,personal_care,613.2904198518235
Delaware,2011,personal_insurance,6132.904198518235
Delaware,2011,reading,105.92923830841391
Delaware,2011,tobacco,264.8230957710348
Delaware,2011,transportation,9983.463369279223
Delaware,2012,alcohol,403.1163230880941
Delaware,2012,apparel,1682.5777976512572
Delaware,2012,cash_contributions,2030.0
Delaware,2012,education,1085.2568423027046
Delaware,2012,entertainment,2466.7154002745838
Delaware,2012,food,6550.640250181529
Delaware,2012,healthcare,4198.14367825284
Delaware,2012,housing,16195.1
Delaware,2012,miscellaneous,784.8639909964584
Delaware,2012,personal_care,627.8911927971667
Delaware,2012,personal_insurance,6278.911927971667
Delaware,2012,reading,104.90591819661148
Delaware,2012,tobacco,262.2647954915287
Delaware,2012,transportation,9915.13996007567
Delaware,2013,alcohol,399.19928668115455
Delaware,2013,apparel,1658.6116572652284
Delaware,2013,cash_contributions,2030.0
Delaware,2013,education,1122.4184628330304
Delaware,2013,entertainment,2494.147482388656
Delaware,2013,food,6486.988408568761
Delaware,2013,healthcare,4286.435825663324
Delaware,2013,housing,16720.81
Delaware,2013,miscellaneous,793.5923807600269
Delaware,2013,personal_care,634.8739046080215
Delaware,2013,personal_insurance,6348.739046080215
Delaware,2013,reading,103.95744442117356
Delaware,2013,tobacco,259.89361105293386
Delaware,2013,transportation,9687.135899407793
Delaware,2014,alcohol,402.5488164016033
Delaware,2014,apparel,1634.7586328021312
Delaware,2014,cash_contributions,2030.0
Delaware,2014,education,1184.1988546060968
Delaware,2014,entertainment,2588.737950449206
Delaware,2014,food,6541.418266526054
Delaware,2014,healthcare,4483.0422437626485
Delaware,2014,housing,17917.01
Delaware,2014,miscellaneous,823.6893478702019
Delaware,2014,personal_care,658.9514782961616
Delaware,2014,personal_insurance,6589.514782961615
Delaware,2014,reading,104.02499247630898
Delaware,2014,tobacco,260.0624811907725
Delaware,2014,transportation,9470.469967038198
Delaware,2015,alcohol,416.4022032757172
Delaware,2015,apparel,1639.3227102019232
Delaware,2015,cash_contributions,2030.0
Delaware,2015,education,1204.58080616107
Delaware,2015,entertainment,2542.0528536260585
Delaware,2015,food,6766.535803230406
Delaware,2015,healthcare,4512.57957241483
Delaware,2015,housing,16783.48
Delaware,2015,miscellaneous,808.8349988810186
Delaware,2015,personal_care,647.0679991048148
Delaware,2015,personal_insurance,6470.679991048149
Delaware,2015,reading,105.76807111323824
Delaware,2015,tobacco,264.4201777830956
Delaware,2015,transportation,8866.75047617212
Delaware,2016,alcohol,423.9779493487425
Delaware,2016,apparel,1665.932103904831
Delaware,2016,cash_contributions,2030.0
Delaware,2016,education,1245.45902329794
Delaware,2016,entertainment,2586.382571602237
Delaware,2016,food,6889.6416769170655
Delaware,2016,healthcare,4705.48328248081
Delaware,2016,housing,17000.27
Delaware,2016,miscellaneous,822.9399091461663
Delaware,2016,personal_care,658.351927316933
Delaware,2016,personal_insurance,6583.5192731693305
Delaware,2016,reading,108.74940180721735
Delaware,2016,tobacco,271.8735045180434
Delaware,2016,transportation,8817.37519657852
Delaware,2017,alcohol,418.4764002892068
Delaware,2017,apparel,1624.8309071771696
Delaware,2017,cash_contributions,2030.0
Delaware,2017,education,1292.814649379576
Delaware,2017,entertainment,2680.374755506571
Delaware,2017,food,6800.241504699612
Delaware,2017,healthcare,4894.570561425413
Delaware,2017,housing,17623.46
Delaware,2017,miscellaneous,852.8465131157271
Delaware,2017,personal_care,682.2772104925816
Delaware,2017,personal_insurance,6822.772104925817
Delaware,2017,reading,108.6909733381832
Delaware,2017,tobacco,271.72743334545805
Delaware,2017,transportation,8924.818074799248
Delaware,2018,alcohol,426.0700493340345
Delaware,2018,apparel,1631.9900792704022
Delaware,2018,cash_contributions,2030.0
Delaware,2018,education,1318.75998887052
Delaware,2018,entertainment,2739.929455539116
Delaware,2018,food,6923.638301678061
Delaware,2018,healthcare,4980.650620382078
Delaware,2018,housing,19040.74
Delaware,2018,miscellaneous,871.7957358533552
Delaware,2018,personal_care,697.4365886826841
Delaware,2018,personal_insurance,6974.365886826841
Delaware,2018,reading,111.80227470393416
Delaware,2018,tobacco,279.5056867598354
Delaware,2018,transportation,9364.819884600534
Delaware,2019,alcohol,428.7378825217151
Delaware,2019,apparel,1591.5953815702665
Delaware,2019,cash_contributions,2030.0
Delaware,2019,education,1367.173887682676
Delaware,2019,entertainment,2815.831645202314
Delaware,2019,food,6966.990590977869
Delaware,2019,healthcare,5169.542022788068
Delaware,2019,housing,18885.53
Delaware,2019,miscellaneous,895.9464325643727
Delaware,2019,personal_care,716.7571460514981
Delaware,2019,personal_insurance,7167.5714605149815
Delaware,2019,reading,112.43408269895664
Delaware,2019,tobacco,281.0852067473916
Delaware,2019,transportation,9224.517487457617
Delaware,2021,alcohol,455.23138896214255
Delaware,2021,apparel,1533.0449179426678
Delaware,2021,cash_contributions,2030.0
Delaware,2021,education,1386.9429505618878
Delaware,2021,entertainment,2931.666470813221
Delaware,2021,food,7397.510070634816
Delaware,2021,healthcare,5351.649246060882
Delaware,2021,housing,20312.75
Delaware,2021,miscellaneous,932.8029679860248
Delaware,2021,personal_care,746.2423743888199
Delaware,2021,personal_insurance,7462.423743888198
Delaware,2021,reading,117.67814737819472
Delaware,2021,tobacco,294.19536844548674
Delaware,2021,transportation,10001.310136510216
Delaware,2022,alcohol,501.24098037015807
Delaware,2022,apparel,1612.2195369610556
Delaware,2022,cash_contributions,2030.0
Delaware,2022,education,1427.104859077319
Delaware,2022,entertainment,3170.928053597069
Delaware,2022,food,8145.165931015067
Delaware,2022,healthcare,5577.2439971983495
Delaware,2022,housing,22412.44
Delaware,2022,miscellaneous,1008.9316534172492
Delaware,2022,personal_care,807.1453227337993
Delaware,2022,personal_insurance,8071.453227337993
Delaware,2022,reading,127.26256122140327
Delaware,2022,tobacco,318.1564030535082
Delaware,2022,transportation,11558.428973576563
Delaware,2023,alcohol,550.8328
Delaware,2023,apparel,1721.3525
Delaware,2023,cash_contributions,2030.0
Delaware,2023,education,1465.3254
Delaware,2023,entertainment,3289.5060000000003
Delaware,2023,food,8951.033
Delaware,2023,healthcare,5582.192
Delaware,2023,housing,23765.12
Delaware,2023,miscellaneous,1046.661
Delaware,2023,personal_care,837.3288
Delaware,2023,personal_insurance,8373.288
Delaware,2023,reading,137.7082
Delaware,2023,tobacco,344.2705
Delaware,2023,transportation,12049.4675
District of Columbia,2008,alcohol,416.53667549115886
District of Columbia,2008,apparel,1787.5665583331638
District of Columbia,2008,cash_contributions,2030.0
District of Columbia,2008,education,965.4299457281232
District of Columbia,2008,entertainment,2455.3335764495614
District of Columbia,2008,food,6768.720976731332
District of Columbia,2008,healthcare,3910.761376921904
District of Columbia,2008,housing,20137.32
District of Columbia,2008,miscellaneous,781.2425015975878
District of Columbia,2008,personal_care,624.9940012780703
District of Columbia,2008,personal_insurance,6249.940012780702
District of Columbia,2008,reading,110.95819842672536
District of Columbia,2008,tobacco,277.39549606681345
District of Columbia,2008,transportation,10053.852121602147
District of Columbia,2009,alcohol,426.222007372196
District of Columbia,2009,apparel,1814.3255058495245
District of Columbia,2009,cash_contributions,2030.0
District of Columbia,2009,education,1014.1762635057704
District of Columbia,2009,entertainment,2441.8674353145807
District of Columbia,2009,food,6926.107619798185
District of Columbia,2009,healthcare,4025.453086772373
District of Columbia,2009,housing,21330.43
District of Columbia,2009,miscellaneous,776.9578203273666
District of Columbia,2009,personal_care,621.5662562618933
District of Columbia,2009,personal_insurance,6215.6625626189325
District of Columbia,2009,reading,111.180439533646
District of Columbia,2009,tobacco,277.95109883411504
District of Columbia,2009,transportation,9282.72037734368
District of Columbia,2010,alcohol,417.0580055267213
District of Columbia,2010,apparel,1753.5508073485648
District of Columbia,2010,cash_contributions,2030.0
District of Columbia,2010,education,1067.162461384581
District of Columbia,2010,entertainment,2500.2995971414903
District of Columbia,2010,food,6777.192589809222
District of Columbia,2010,healthcare,4193.7722085684045
District of Columbia,2010,housing,23355.06
District of Columbia,2010,miscellaneous,795.549871817747
District of Columbia,2010,personal_care,636.4398974541975
District of Columbia,2010,personal_insurance,6364.398974541976
District of Columbia,2010,reading,109.73053308930795
District of Columbia,2010,tobacco,274.3263327232699
District of Columbia,2010,transportation,9723.232525877544
District of Columbia,2011,alcohol,426.12496651568114
District of Columbia,2011,apparel,1764.6355298774326
District of Columbia,2011,cash_contributions,2030.0
District of Columbia,2011,education,1114.0448492287053
District of Columbia,2011,entertainment,2582.941435346306
District of Columbia,2011,food,6924.530705879818
District of Columbia,2011,healthcare,4328.310462868656
District of Columbia,2011,housing,24056.79
District of Columbia,2011,miscellaneous,821.8450021556429
District of Columbia,2011,personal_care,657.4760017245143
District of Columbia,2011,personal_insurance,6574.760017245143
District of Columbia,2011,reading,111.46535399023644
District of Columbia,2011,tobacco,278.6633849755911
District of Columbia,2011,transportation,10505.223074155503
District of Columbia,2012,alcohol,429.0665563752734
District of Columbia,2012,apparel,1790.8921572345994
District of Columbia,2012,cash_contributions,2030.0
District of Columbia,2012,education,1141.168256138653
District of Columbia,2012,entertainment,2593.798262307156
District of Columbia,2012,food,6972.331541098193
District of Columbia,2012,healthcare,4414.428099956671
District of Columbia,2012,housing,23320.47
District of Columbia,2012,miscellaneous,825.2994470977314
District of Columbia,2012,personal_care,660.2395576781851
District of Columbia,2012,personal_insurance,6602.395576781852
District of Columbia,2012,reading,111.65913778730736
District of Columbia,2012,tobacco,279.14784446826843
District of Columbia,2012,transportation,10553.417748154148
District of Columbia,2013,alcohol,455.6799418807635
District of Columbia,2013,apparel,1893.2800954352404
District of Columbia,2013,cash_contributions,2030.0
District of Columbia,2013,education,1193.821352907448
District of Columbia,2013,entertainment,2652.8132068145337
District of Columbia,2013,food,7404.799055562407
District of Columbia,2013,healthcare,4559.1183555803445
District of Columbia,2013,housing,23580.37
District of Columbia,2013,miscellaneous,844.076929440988
District of Columbia,2013,personal_care,675.2615435527904
District of Columbia,2013,personal_insurance,6752.615435527904
District of Columbia,2013,reading,118.66584889403656
District of Columbia,2013,tobacco,296.66462223509143
District of Columbia,2013,transportation,11057.718966213744
District of Columbia,2014,alcohol,444.493523435514
District of Columbia,2014,apparel,1805.0969101245848
District of Columbia,2014,cash_contributions,2030.0
District of Columbia,2014,education,1253.7182628940898
District of Columbia,2014,entertainment,2740.7120296571816
District of Columbia,2014,food,7223.019755827102
District of Columbia,2014,healthcare,4746.223079400363
District of Columbia,2014,housing,25972.15
District of Columbia,2014,miscellaneous,872.0447367091032
District of Columbia,2014,personal_care,697.6357893672827
